stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber
34,B,A,,False,social,flcs96,0,0,0.0
98,A,B,,False,social,flcs96,1,0,0.0
42,B,A,,False,social,flcs96,2,0,0.0
32,A,B,,False,social,flcs96,3,0,0.0
34,A,A,0,True,social,flcs96,0,1,0.0
42,B,A,,False,social,flcs96,1,1,0.0
98,A,B,,False,social,flcs96,2,1,0.0
32,A,B,,False,social,flcs96,3,1,0.0
32,A,B,,False,social,flcs96,0,2,0.0
98,A,B,,False,social,flcs96,1,2,0.0
42,B,A,,False,social,flcs96,2,2,0.0
34,A,A,0,True,social,flcs96,3,2,0.0
98,,B,,False,social,flcs96,0,3,0.0
32,B,B,0,True,social,flcs96,1,3,0.0
42,A,A,1,True,social,flcs96,2,3,0.0
34,A,A,1,True,social,flcs96,3,3,0.0
98,B,B,1,True,social,flcs96,0,4,0.0
42,A,A,1,True,social,flcs96,1,4,0.0
32,A,B,,False,social,flcs96,2,4,0.0
34,B,A,,False,social,flcs96,3,4,0.0
32,B,B,0,True,social,flcs96,0,5,0.0
34,A,A,0,True,social,flcs96,1,5,0.0
42,B,A,,False,social,flcs96,2,5,0.0
98,B,B,0,True,social,flcs96,3,5,0.0
35,B,B,1,True,nonsocial,flcs96,0,0,1.0
95,A,A,1,True,nonsocial,flcs96,1,0,1.0
33,B,B,1,True,nonsocial,flcs96,2,0,1.0
85,B,A,,False,nonsocial,flcs96,3,0,1.0
35,B,B,1,True,nonsocial,flcs96,0,1,1.0
95,A,A,1,True,nonsocial,flcs96,1,1,1.0
33,A,B,,False,nonsocial,flcs96,2,1,1.0
85,B,A,,False,nonsocial,flcs96,3,1,1.0
85,B,A,,False,nonsocial,flcs96,0,2,1.0
33,A,B,,False,nonsocial,flcs96,1,2,1.0
95,B,A,,False,nonsocial,flcs96,2,2,1.0
35,A,B,,False,nonsocial,flcs96,3,2,1.0
35,A,B,,False,nonsocial,flcs96,0,3,1.0
95,,A,,False,nonsocial,flcs96,1,3,1.0
33,B,B,1,True,nonsocial,flcs96,2,3,1.0
85,A,A,1,True,nonsocial,flcs96,3,3,1.0
95,A,A,1,True,nonsocial,flcs96,0,4,1.0
85,B,A,,False,nonsocial,flcs96,1,4,1.0
35,A,B,,False,nonsocial,flcs96,2,4,1.0
33,A,B,,False,nonsocial,flcs96,3,4,1.0
35,A,B,,False,nonsocial,flcs96,0,5,1.0
33,B,B,0,True,nonsocial,flcs96,1,5,1.0
95,B,A,,False,nonsocial,flcs96,2,5,1.0
85,B,A,,False,nonsocial,flcs96,3,5,1.0
32,A,B,,False,social,flcs96,0,0,2.0
42,B,A,,False,social,flcs96,1,0,2.0
98,A,B,,False,social,flcs96,2,0,2.0
34,B,A,,False,social,flcs96,3,0,2.0
98,B,B,0,True,social,flcs96,0,1,2.0
42,A,A,1,True,social,flcs96,1,1,2.0
32,B,B,1,True,social,flcs96,2,1,2.0
34,A,A,0,True,social,flcs96,3,1,2.0
34,A,A,1,True,social,flcs96,0,2,2.0
42,B,A,,False,social,flcs96,1,2,2.0
98,A,B,,False,social,flcs96,2,2,2.0
32,A,B,,False,social,flcs96,3,2,2.0
42,A,A,1,True,social,flcs96,0,3,2.0
34,A,A,1,True,social,flcs96,1,3,2.0
32,B,B,1,True,social,flcs96,2,3,2.0
98,A,B,,False,social,flcs96,3,3,2.0
42,A,A,1,True,social,flcs96,0,4,2.0
98,B,B,1,True,social,flcs96,1,4,2.0
34,A,A,1,True,social,flcs96,2,4,2.0
32,B,B,1,True,social,flcs96,3,4,2.0
42,A,A,1,True,social,flcs96,0,5,2.0
34,B,A,,False,social,flcs96,1,5,2.0
32,A,B,,False,social,flcs96,2,5,2.0
98,B,B,1,True,social,flcs96,3,5,2.0
33,A,B,,False,nonsocial,flcs96,0,0,3.0
95,B,A,,False,nonsocial,flcs96,1,0,3.0
85,A,A,0,True,nonsocial,flcs96,2,0,3.0
35,B,B,0,True,nonsocial,flcs96,3,0,3.0
33,A,B,,False,nonsocial,flcs96,0,1,3.0
95,B,A,,False,nonsocial,flcs96,1,1,3.0
35,A,B,,False,nonsocial,flcs96,2,1,3.0
85,B,A,,False,nonsocial,flcs96,3,1,3.0
95,B,A,,False,nonsocial,flcs96,0,2,3.0
35,A,B,,False,nonsocial,flcs96,1,2,3.0
33,B,B,1,True,nonsocial,flcs96,2,2,3.0
85,A,A,1,True,nonsocial,flcs96,3,2,3.0
35,B,B,1,True,nonsocial,flcs96,0,3,3.0
95,A,A,1,True,nonsocial,flcs96,1,3,3.0
33,B,B,1,True,nonsocial,flcs96,2,3,3.0
85,B,A,,False,nonsocial,flcs96,3,3,3.0
33,B,B,1,True,nonsocial,flcs96,0,4,3.0
85,A,A,1,True,nonsocial,flcs96,1,4,3.0
35,B,B,0,True,nonsocial,flcs96,2,4,3.0
95,A,A,1,True,nonsocial,flcs96,3,4,3.0
85,A,A,1,True,nonsocial,flcs96,0,5,3.0
35,B,B,1,True,nonsocial,flcs96,1,5,3.0
33,B,B,0,True,nonsocial,flcs96,2,5,3.0
95,B,A,,False,nonsocial,flcs96,3,5,3.0
