left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,41,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.096,,social,0,0,0,0,1,,,,,,,,,,
A,B,51,B,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.7897,,social,1,0,1,0,1,,,,,,,,,,
A,B,71,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.3902,,social,2,0,2,0,1,,,,,,,,,,
A,B,83,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.5848,Congruent,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,51,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.4927,Congruent,social,0,0,0,0,1,,,,,,,,,,
B,A,41,B,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.0674,Incongruent,social,1,0,1,0,1,,,,,,,,,,
B,A,71,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.6343,,social,2,0,2,0,1,,,,,,,,,,
B,A,83,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.3422,Incongruent,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,41,B,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.9698,Congruent,social,0,0,0,0,1,,,,,,,,,,
B,A,51,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.3862,Congruent,social,1,0,1,0,1,,,,,,,,,,
B,A,83,B,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,1.0444,,social,2,0,2,0,1,,,,,,,,,,
B,A,71,A,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,1.1042,,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,joab01,001,2022-02-17_11h23.16.405,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
