left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,91,right,0,,,,,,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,1.6992,,,,,,"[[""B"",""A"",""B"",""A""],[""B"",""B"",""A"",""A""]]",Yes,0,2,2,2,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,99,left,0,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,1.3318,,,,,,"[[""B"",""A"",""B"",""A""],[""B"",""B"",""A"",""A""]]",Yes,0,3,3,0,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.8281,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.3185,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,2.0088,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.8983,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,3.0951,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.665,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.3623,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.6237,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,3.8722,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.4225,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.2628,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.7262,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.8435,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.3572,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.0431,Incongruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.365,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.0911,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.9303,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.1742,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.042,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.2464,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.2641,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.9387,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.8181,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
A,B,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.683,Incongruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.594,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.6546,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.5294,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.6003,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.7522,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.0936,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.9455,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.2068,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.6664,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.3577,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,3.3324,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,4.2696,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.4262,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.4354,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,2.0734,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.0818,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.3163,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.5962,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,3.1617,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.6677,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.0922,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.4417,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,2.2875,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.4425,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.5376,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.1847,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.286,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.4059,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.0493,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.6736,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.7517,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.2472,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.3486,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.76,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.4418,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.3671,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,2.117,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.6467,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.6673,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.1233,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.2398,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.038,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.8465,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,50,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9204,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,98,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.9077,Incongruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.2834,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,64,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.0698,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.7709,Incongruent,1,social,0,0,0,0,1,,,,,,,,,,
