left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Congr/Incongr,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,75,A,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.9474,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
A,B,11,A,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.4488,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,79,B,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.6809,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,39,B,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.763,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,79,B,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.7989,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
A,B,11,A,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.8293,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,75,A,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.7229,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,39,B,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.8991,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,11,A,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.1551,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,39,B,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.858,nonsocial,1,0,1,0,1,Incongruent,,,,,,,,,,
B,A,79,B,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.1213,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,75,A,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.7157,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,sese95,001,2022-03-23_15h58.48.449,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
