left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
B,A,38,right,0,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,1.236,,,,,,"[[""A"",""A"",""B"",""B""],[""B"",""A"",""A"",""B""]]",Yes,0,2,2,1,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,99,right,0,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,2.4846,,,,,,"[[""A"",""A"",""B"",""B""],[""B"",""A"",""A"",""B""]]",Yes,0,3,3,0,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.423,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.729,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,2.5402,Incongruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.5329,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.9211,Incongruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.4162,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,B,No,,,,,,,,0,,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.5444,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.2774,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.288,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.6779,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.9934,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,5.4911,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.7226,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.9719,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.3209,Incongruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,4.3019,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,4.6813,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.445,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.387,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.335,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9721,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.7385,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.4003,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,3.5088,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.6493,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.8053,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.8821,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.0939,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.2566,Incongruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.4439,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.8491,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.0491,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.8239,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.996,Incongruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.7908,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.7894,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.4962,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.6491,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.6964,Incongruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.7787,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.9312,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.8638,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.0354,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.2403,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9618,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.4403,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.8059,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.1699,Incongruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.8412,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.9688,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.691,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.2493,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.6875,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.6758,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.8851,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.3434,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,4.5564,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.4108,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.1527,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.1669,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.8028,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.514,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.1255,Incongruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.1713,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.1174,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.8585,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.1861,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,36,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.9551,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,52,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.2662,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.6587,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,68,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.3383,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.8713,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.347,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
